Message,Label
Please note: Special promotion! Get 90 percent off today. Please reply. Offer3899,spam
Please note: I am waiting outside the office. Ref8591,ham
Please note: You have been chosen for a free vacation. Let me know. Offer2671,spam
Quick message: I am waiting outside the office. Let me know. Ref1856,ham
Reminder: The class has been moved to room 204. Thank you. Ref4068,ham
Free membership available. Register today. Let me know. Offer1721,spam
I will call you after work. Thank you. Ref9237,ham
Today: Can you send me the notes from today's class? Thanks. Ref7422,ham
Quick message: Let's have lunch together today. Let me know. Ref6780,ham
Today: Congratulations! You have won a free prize. Claim now. Please reply. Offer6880,spam
Today: Congratulations! Your account has received a reward. Let me know. Offer1530,spam
Today: Can you pick up some groceries on your way? Ref6671,ham
Today: Don't forget to bring your ID card. Let me know. Ref9693,ham
Reminder: Free gift waiting for you. Claim your reward today. Thank you. Offer5304,spam
Just letting you know: Can we reschedule our appointment? Please reply. Ref2077,ham
I reached safely. Let me know. Ref7158,ham
Quick message: Congratulations! You have won a free prize. Claim now. Reply when you can. Offer9401,spam
Important: Congratulations winner! Contact us to collect your prize. Reply when you can. Offer4438,spam
Please note: Exclusive winner notification. Claim your cash prize. Thanks. Offer5033,spam
Important: Special cash offer just for you. Reply now. Let me know. Offer6975,spam
Today: Please bring your laptop tomorrow. Have a good day. Ref8891,ham
Hello! Your order has been delivered. Thank you. Ref9531,ham
Hello! Let me know when you are available. Reply when you can. Ref1465,ham
Today: Are you free this evening? Have a good day. Ref5735,ham
Important: Can you pick up some groceries on your way? Thank you. Ref8052,ham
Please note: I am going to the market now. Please reply. Ref8021,ham
Reminder: Exclusive winner notification. Claim your cash prize. Offer4892,spam
Please note: Please check the attached report. Please reply. Ref5044,ham
Just letting you know: What time does the train arrive? Have a good day. Ref4663,ham
Please note: Can you share the Wi-Fi password? Thank you. Ref0743,ham
Hello! The class has been moved to room 204. Have a good day. Ref7072,ham
Hello! I am going to the market now. Ref3568,ham
Reminder: You are eligible for a special bonus. Apply immediately. Offer7939,spam
Hello! Free gift waiting for you. Claim your reward today. Let me know. Offer6446,spam
Can we reschedule our appointment? Have a good day. Ref1504,ham
Just letting you know: Get rich quickly with this incredible money-making offer. Please reply. Offer6207,spam
Hi! Get a special discount now! Limited time offer. Let me know. Offer0369,spam
Today: Get a special discount now! Limited time offer. Thanks. Offer4681,spam
Hi! Win a brand new phone today. Click to claim your prize. Thank you. Offer0410,spam
Please note: You are selected for a free prize. Confirm your details. Let me know. Offer5803,spam
Reminder: Exclusive winner notification. Claim your cash prize. Thanks. Offer2947,spam
Quick message: Earn thousands from home. Join this opportunity now. Reply when you can. Offer3489,spam
"Just letting you know: Hey, are we still meeting at 6 pm? Reply when you can. Ref7718",ham
Hello! Don't forget to bring your ID card. Reply when you can. Ref6093,ham
Act now to receive your free gift. Please reply. Offer5637,spam
Reminder: I will call you after work. Ref6656,ham
Today: I will be there in ten minutes. Thanks. Ref7598,ham
You are selected for a free prize. Confirm your details. Reply when you can. Offer7141,spam
Hello! I am waiting outside the office. Please reply. Ref5386,ham
Hello! URGENT! You have been selected for a cash reward. Call now. Thank you. Offer1785,spam
Important: What time does the train arrive? Thanks. Ref1175,ham
Reminder: Your order has been delivered. Please reply. Ref0668,ham
Reminder: Congratulations winner! Contact us to collect your prize. Let me know. Offer6321,spam
Hello! Congratulations! Your account has received a reward. Reply when you can. Offer4510,spam
Please note: Free membership available. Register today. Offer0924,spam
Quick message: Limited offer! Buy now and get a huge discount. Offer3571,spam
Just letting you know: The project presentation is on Monday. Please reply. Ref6456,ham
Hi! Please remind me about the meeting. Please reply. Ref6762,ham
Please note: Thanks for helping me yesterday. Reply when you can. Ref1223,ham
Reminder: FREE entry to win a luxury car. Reply WIN now. Please reply. Offer1511,spam
Just letting you know: Get a special discount now! Limited time offer. Reply when you can. Offer9195,spam
Hi! Claim your exclusive reward before it expires. Have a good day. Offer5554,spam
Today: You have been chosen for a free vacation. Let me know. Offer2837,spam
Just letting you know: Please remind me about the meeting. Ref9518,ham
Please bring your laptop tomorrow. Ref0501,ham
Quick message: Limited offer! Buy now and get a huge discount. Offer5185,spam
Quick message: The class has been moved to room 204. Please reply. Ref2160,ham
Please note: You have won a guaranteed reward. Respond now. Have a good day. Offer8786,spam
Important: Let me know when you are available. Have a good day. Ref7954,ham
Reminder: What time does the train arrive? Please reply. Ref1520,ham
Hello! I am waiting outside the office. Reply when you can. Ref2802,ham
Hello! Can we reschedule our appointment? Thanks. Ref0766,ham
Quick message: You have been chosen for a free vacation. Thanks. Offer3542,spam
Important: Can you share the Wi-Fi password? Thanks. Ref3298,ham
Please note: You are the lucky winner of a huge cash prize. Have a good day. Offer9738,spam
Hi! You have won a guaranteed reward. Respond now. Please reply. Offer2024,spam
Please note: URGENT! You have been selected for a cash reward. Call now. Offer8044,spam
Just letting you know: See you tomorrow morning. Thanks. Ref7588,ham
Hi! Special promotion! Get 90 percent off today. Thank you. Offer1190,spam
Quick message: I am going to the market now. Please reply. Ref0456,ham
The project presentation is on Monday. Ref1566,ham
Today: Can you send me the notes from today's class? Have a good day. Ref3712,ham
Reminder: FREE entry to win a luxury car. Reply WIN now. Reply when you can. Offer7204,spam
Reminder: Congratulations! You have won a free prize. Claim now. Thanks. Offer2433,spam
Quick message: Limited offer! Buy now and get a huge discount. Offer1935,spam
Just letting you know: Congratulations! Your account has received a reward. Thank you. Offer8105,spam
Hi! You are eligible for a special bonus. Apply immediately. Thank you. Offer9868,spam
Hi! I am going to the market now. Ref0316,ham
Quick message: Can you pick up some groceries on your way? Have a good day. Ref5871,ham
Today: WIN CASH NOW! Reply YES to receive your reward. Have a good day. Offer2109,spam
Hi! Can you send me the notes from today's class? Ref4159,ham
Hi! Happy birthday! Have a wonderful day. Thank you. Ref1741,ham
Limited offer! Buy now and get a huge discount. Offer2396,spam
Please note: Amazing deal! Get your bonus before the offer ends. Thanks. Offer5295,spam
Quick message: The weather is nice today. Let me know. Ref9918,ham
Today: I will be there in ten minutes. Please reply. Ref9447,ham
Reminder: Don't forget to bring your ID card. Ref6963,ham
Just letting you know: Please call me when you reach home. Thanks. Ref8555,ham
Please note: You have won a shopping voucher. Click here now. Thanks. Offer8940,spam
The weather is nice today. Ref1778,ham
Hi! The project presentation is on Monday. Let me know. Ref5476,ham
Please note: I am waiting outside the office. Thanks. Ref4207,ham
Today: WIN CASH NOW! Reply YES to receive your reward. Please reply. Offer6676,spam
Please note: Are you free this evening? Ref8227,ham
Reminder: Let's have lunch together today. Thank you. Ref0127,ham
Please note: WIN CASH NOW! Reply YES to receive your reward. Please reply. Offer3618,spam
Hi! What time does the train arrive? Thank you. Ref3718,ham
Today: Free coupon available now. Click to redeem. Offer9904,spam
Hi! Limited offer! Buy now and get a huge discount. Let me know. Offer4401,spam
Just letting you know: Can we reschedule our appointment? Please reply. Ref9354,ham
Let's have lunch together today. Thank you. Ref3244,ham
Please note: I will be there in ten minutes. Let me know. Ref0331,ham
Just letting you know: You are the lucky winner of a huge cash prize. Let me know. Offer3898,spam
Get a special discount now! Limited time offer. Reply when you can. Offer3805,spam
"Hey, are we still meeting at 6 pm? Reply when you can. Ref6079",ham
Can you send me the notes from today's class? Thanks. Ref2734,ham
I am going to the market now. Please reply. Ref3047,ham
Important: URGENT! You have been selected for a cash reward. Call now. Thank you. Offer1631,spam
Please call me when you reach home. Thanks. Ref7419,ham
Quick message: Special cash offer just for you. Reply now. Reply when you can. Offer2065,spam
Today: URGENT! You have been selected for a cash reward. Call now. Let me know. Offer8190,spam
Hi! Your order has been delivered. Let me know. Ref2836,ham
The class has been moved to room 204. Thank you. Ref0291,ham
Important: The class has been moved to room 204. Thank you. Ref2035,ham
Quick message: Act now to receive your free gift. Have a good day. Offer3919,spam
Hi! Can you share the Wi-Fi password? Thanks. Ref6496,ham
Hi! Congratulations winner! Contact us to collect your prize. Let me know. Offer1515,spam
Hello! Please submit the form before Friday. Have a good day. Ref9616,ham
Just letting you know: Urgent reward notification. Claim before midnight. Thank you. Offer8934,spam
Please note: Amazing deal! Get your bonus before the offer ends. Please reply. Offer4334,spam
Hi! Let me know when you are available. Thank you. Ref8015,ham
Reminder: Please remind me about the meeting. Reply when you can. Ref7911,ham
Quick message: FREE entry to win a luxury car. Reply WIN now. Let me know. Offer7573,spam
Important: Win a brand new phone today. Click to claim your prize. Let me know. Offer9025,spam
Just letting you know: Special cash offer just for you. Reply now. Offer3327,spam
Just letting you know: The weather is nice today. Thank you. Ref5795,ham
Today: Thanks for helping me yesterday. Let me know. Ref7161,ham
Important: Claim your exclusive reward before it expires. Offer8361,spam
Today: I reached safely. Please reply. Ref0295,ham
Quick message: Claim your exclusive reward before it expires. Let me know. Offer1063,spam
Quick message: Please remind me about the meeting. Please reply. Ref6635,ham
Hi! Your order has been delivered. Thank you. Ref4768,ham
Congratulations winner! Contact us to collect your prize. Offer0356,spam
Today: Get rich quickly with this incredible money-making offer. Thank you. Offer6474,spam
Reminder: WIN CASH NOW! Reply YES to receive your reward. Let me know. Offer3118,spam
Earn money from home with our amazing opportunity. Let me know. Offer1382,spam
Reminder: Free membership available. Register today. Thanks. Offer6091,spam
Hello! You are selected for a free prize. Confirm your details. Please reply. Offer1873,spam
Today: Please remind me about the meeting. Let me know. Ref9876,ham
Just letting you know: You are eligible for a special bonus. Apply immediately. Let me know. Offer7425,spam
Today: You are the lucky winner of a huge cash prize. Please reply. Offer5329,spam
Hi! Get a special discount now! Limited time offer. Have a good day. Offer6119,spam
Hi! Your assignment is due tomorrow. Please reply. Ref3512,ham
Hello! Act now to receive your free gift. Offer2799,spam
Quick message: Please submit the form before Friday. Reply when you can. Ref3169,ham
Just letting you know: You are the lucky winner of a huge cash prize. Please reply. Offer6391,spam
Hi! See you tomorrow morning. Please reply. Ref1194,ham
Important: Special promotion! Get 90 percent off today. Please reply. Offer4682,spam
Today: Your order has been delivered. Please reply. Ref2632,ham
Today: You have won a guaranteed reward. Respond now. Thank you. Offer9188,spam
Hi! You are selected for a free prize. Confirm your details. Thank you. Offer9098,spam
Just letting you know: Free coupon available now. Click to redeem. Reply when you can. Offer0988,spam
Hello! What time does the train arrive? Thanks. Ref6710,ham
Important: Claim your exclusive reward before it expires. Let me know. Offer1945,spam
Please remind me about the meeting. Ref2249,ham
Please note: You have won a guaranteed reward. Respond now. Thank you. Offer2579,spam
Today: I am going to the market now. Let me know. Ref4439,ham
Free gift waiting for you. Claim your reward today. Please reply. Offer2448,spam
Please note: I will call you after work. Thanks. Ref8810,ham
Hi! Can you pick up some groceries on your way? Ref2630,ham
Quick message: Claim your exclusive reward before it expires. Thank you. Offer6578,spam
Please note: Please call me when you reach home. Thank you. Ref6784,ham
Important: I am going to the market now. Thanks. Ref2048,ham
Just letting you know: Special promotion! Get 90 percent off today. Have a good day. Offer5721,spam
Please note: Win a brand new phone today. Click to claim your prize. Offer4514,spam
Today: Congratulations! Your account has received a reward. Thank you. Offer4062,spam
Reminder: You are eligible for a special bonus. Apply immediately. Thank you. Offer5462,spam
Are you free this evening? Ref4236,ham
Please note: Act now to receive your free gift. Have a good day. Offer1278,spam
Quick message: Your assignment is due tomorrow. Please reply. Ref0087,ham
Reminder: Win a brand new phone today. Click to claim your prize. Please reply. Offer9720,spam
Important: Win a brand new phone today. Click to claim your prize. Have a good day. Offer8902,spam
Hi! WIN CASH NOW! Reply YES to receive your reward. Let me know. Offer2556,spam
Quick message: You are selected for a free prize. Confirm your details. Please reply. Offer9869,spam
Hello! WIN CASH NOW! Reply YES to receive your reward. Please reply. Offer1606,spam
Please note: Exclusive winner notification. Claim your cash prize. Reply when you can. Offer3787,spam
Quick message: You are eligible for a special bonus. Apply immediately. Thanks. Offer9218,spam
Important: Happy birthday! Have a wonderful day. Ref0088,ham
Quick message: Win a brand new phone today. Click to claim your prize. Please reply. Offer5148,spam
Today: The class has been moved to room 204. Ref9889,ham
Quick message: You have won a shopping voucher. Click here now. Please reply. Offer1933,spam
Hi! I have sent the documents to your email. Thank you. Ref9113,ham
Today: You have been chosen for a free vacation. Thanks. Offer2682,spam
Important: Congratulations! You have won a free prize. Claim now. Reply when you can. Offer0460,spam
Important: Free coupon available now. Click to redeem. Thanks. Offer6094,spam
Hi! Special promotion! Get 90 percent off today. Thanks. Offer2240,spam
Today: Happy birthday! Have a wonderful day. Thank you. Ref0824,ham
"Today: Congratulations, your number has won a cash bonus. Offer2053",spam
Reminder: Get rich quickly with this incredible money-making offer. Thanks. Offer3176,spam
Important: Free gift waiting for you. Claim your reward today. Thanks. Offer1412,spam
Quick message: Act now to receive your free gift. Reply when you can. Offer2800,spam
Reminder: I am going to the market now. Thank you. Ref4361,ham
"Reminder: Hey, are we still meeting at 6 pm? Please reply. Ref7715",ham
Reminder: Congratulations! You have won a free prize. Claim now. Thank you. Offer8579,spam
Hi! Get rich quickly with this incredible money-making offer. Please reply. Offer8395,spam
Hello! You are the lucky winner of a huge cash prize. Have a good day. Offer0561,spam
Just letting you know: I reached safely. Reply when you can. Ref8803,ham
Hi! Claim your exclusive reward before it expires. Thanks. Offer0182,spam
Hi! URGENT! You have been selected for a cash reward. Call now. Offer8388,spam
Hi! Please check the attached report. Thanks. Ref3837,ham
Reminder: Please submit the form before Friday. Please reply. Ref1031,ham
Important: You have won a shopping voucher. Click here now. Thanks. Offer0623,spam
Reminder: I am waiting outside the office. Let me know. Ref7052,ham
Quick message: What time does the train arrive? Let me know. Ref1944,ham
Just letting you know: Congratulations winner! Contact us to collect your prize. Let me know. Offer0014,spam
Please note: Earn money from home with our amazing opportunity. Thanks. Offer6781,spam
Today: Limited offer! Buy now and get a huge discount. Have a good day. Offer5959,spam
"Hi! Congratulations, your number has won a cash bonus. Reply when you can. Offer2011",spam
Important: Earn thousands from home. Join this opportunity now. Thanks. Offer8782,spam
Today: I reached safely. Let me know. Ref1439,ham
Hi! Please remind me about the meeting. Let me know. Ref0260,ham
Hello! Please call me when you reach home. Have a good day. Ref3943,ham
See you tomorrow morning. Let me know. Ref9537,ham
Just letting you know: Don't forget to bring your ID card. Thank you. Ref5338,ham
Reminder: Free gift waiting for you. Claim your reward today. Thank you. Offer7788,spam
Please note: Can you share the Wi-Fi password? Reply when you can. Ref3558,ham
Quick message: You are the lucky winner of a huge cash prize. Have a good day. Offer8440,spam
Important: Exclusive offer available only today. Claim now. Let me know. Offer5654,spam
Today: Exclusive winner notification. Claim your cash prize. Thank you. Offer3974,spam
Hi! You have been chosen for a free vacation. Offer3367,spam
Today: Please remind me about the meeting. Have a good day. Ref2994,ham
Hello! I have sent the documents to your email. Have a good day. Ref6193,ham
Important: Your order has been delivered. Have a good day. Ref4791,ham
Important: Can you pick up some groceries on your way? Please reply. Ref5273,ham
Hi! Win a brand new phone today. Click to claim your prize. Offer7589,spam
Hi! I am waiting outside the office. Ref8137,ham
Reminder: What time does the train arrive? Let me know. Ref8183,ham
Hello! You are selected for a free prize. Confirm your details. Let me know. Offer8605,spam
Please note: Thanks for helping me yesterday. Please reply. Ref7834,ham
You are selected for a free prize. Confirm your details. Please reply. Offer4103,spam
Quick message: URGENT! You have been selected for a cash reward. Call now. Thank you. Offer2081,spam
Reminder: Earn thousands from home. Join this opportunity now. Please reply. Offer2062,spam
Important: I reached safely. Please reply. Ref2829,ham
Hello! You have won a shopping voucher. Click here now. Offer5689,spam
Reminder: Happy birthday! Have a wonderful day. Thanks. Ref1529,ham
Hi! You have won a guaranteed reward. Respond now. Reply when you can. Offer1096,spam
Today: You are selected for a free prize. Confirm your details. Have a good day. Offer5257,spam
Today: Special promotion! Get 90 percent off today. Let me know. Offer6402,spam
Hi! Congratulations winner! Contact us to collect your prize. Offer1400,spam
Today: Please check the attached report. Let me know. Ref9569,ham
Please check the attached report. Thanks. Ref5919,ham
Just letting you know: URGENT! You have been selected for a cash reward. Call now. Thank you. Offer5517,spam
Please call me when you reach home. Have a good day. Ref9765,ham
Hi! Free gift waiting for you. Claim your reward today. Thanks. Offer1875,spam
Important: FREE entry to win a luxury car. Reply WIN now. Thanks. Offer3039,spam
Can you send me the notes from today's class? Thank you. Ref6986,ham
Reminder: Act now to receive your free gift. Offer2195,spam
"Important: Hey, are we still meeting at 6 pm? Please reply. Ref3225",ham
"Important: Congratulations, your number has won a cash bonus. Please reply. Offer7463",spam
Today: Free gift waiting for you. Claim your reward today. Thank you. Offer4636,spam
Quick message: Win a brand new phone today. Click to claim your prize. Thanks. Offer3917,spam
Please note: You have won a guaranteed reward. Respond now. Please reply. Offer0418,spam
Hello! Can you pick up some groceries on your way? Have a good day. Ref7302,ham
Reminder: You have won a guaranteed reward. Respond now. Thanks. Offer9285,spam
Please note: You are eligible for a special bonus. Apply immediately. Reply when you can. Offer8456,spam
Important: The weather is nice today. Reply when you can. Ref6977,ham
Just letting you know: Free coupon available now. Click to redeem. Please reply. Offer3978,spam
Hi! You are the lucky winner of a huge cash prize. Offer0405,spam
Important: Please check the attached report. Let me know. Ref8795,ham
Hello! Please remind me about the meeting. Ref9812,ham
Quick message: You are selected for a free prize. Confirm your details. Please reply. Offer3096,spam
Quick message: The meeting starts at 10 am. Let me know. Ref7446,ham
Today: Win a brand new phone today. Click to claim your prize. Thanks. Offer9645,spam
Hello! What time does the train arrive? Let me know. Ref1397,ham
Exclusive offer available only today. Claim now. Offer2772,spam
Today: I am going to the market now. Reply when you can. Ref5174,ham
Just letting you know: Free membership available. Register today. Please reply. Offer7090,spam
Quick message: Earn thousands from home. Join this opportunity now. Thank you. Offer0811,spam
Hi! Congratulations! You have won a free prize. Claim now. Please reply. Offer1362,spam
Hello! Can you share the Wi-Fi password? Thanks. Ref2065,ham
Important: Exclusive offer available only today. Claim now. Reply when you can. Offer6456,spam
Important: Urgent reward notification. Claim before midnight. Reply when you can. Offer2204,spam
Important: Congratulations! Your account has received a reward. Please reply. Offer5254,spam
Please note: The class has been moved to room 204. Thank you. Ref5397,ham
Today: Free membership available. Register today. Please reply. Offer2223,spam
Important: Please remind me about the meeting. Thanks. Ref7466,ham
Important: Claim your exclusive reward before it expires. Thank you. Offer8417,spam
Just letting you know: What time does the train arrive? Thanks. Ref3379,ham
Today: I reached safely. Please reply. Ref4967,ham
Important: FREE entry to win a luxury car. Reply WIN now. Thanks. Offer7796,spam
Hi! Don't forget to bring your ID card. Reply when you can. Ref7203,ham
Today: Earn money from home with our amazing opportunity. Let me know. Offer1335,spam
Important: I will call you after work. Thanks. Ref8364,ham
Please note: Free gift waiting for you. Claim your reward today. Please reply. Offer1609,spam
Hello! The meeting starts at 10 am. Ref3353,ham
Reminder: I will call you after work. Ref8291,ham
I have sent the documents to your email. Please reply. Ref3664,ham
Please note: Don't forget to bring your ID card. Let me know. Ref9387,ham
Today: URGENT! You have been selected for a cash reward. Call now. Please reply. Offer4833,spam
Reminder: You have won a guaranteed reward. Respond now. Thank you. Offer3152,spam
Hello! Congratulations! Your account has received a reward. Thanks. Offer0280,spam
Just letting you know: Urgent reward notification. Claim before midnight. Let me know. Offer9986,spam
Hello! Urgent reward notification. Claim before midnight. Thanks. Offer3088,spam
Important: Free gift waiting for you. Claim your reward today. Let me know. Offer2927,spam
Hi! Let me know when you are available. Thanks. Ref6263,ham
Please note: Urgent reward notification. Claim before midnight. Please reply. Offer6832,spam
Just letting you know: Please remind me about the meeting. Thank you. Ref4902,ham
Just letting you know: Amazing deal! Get your bonus before the offer ends. Thanks. Offer2728,spam
Quick message: URGENT! You have been selected for a cash reward. Call now. Please reply. Offer1355,spam
Please note: Please bring your laptop tomorrow. Ref3687,ham
Quick message: You are the lucky winner of a huge cash prize. Have a good day. Offer4180,spam
Important: Win a brand new phone today. Click to claim your prize. Let me know. Offer1242,spam
Just letting you know: Congratulations! You have won a free prize. Claim now. Let me know. Offer5644,spam
Hello! Let me know when you are available. Have a good day. Ref9946,ham
Hello! The weather is nice today. Ref6488,ham
Quick message: Urgent reward notification. Claim before midnight. Offer1917,spam
You have won a guaranteed reward. Respond now. Offer5616,spam
Hi! Special promotion! Get 90 percent off today. Please reply. Offer6110,spam
Important: Get rich quickly with this incredible money-making offer. Please reply. Offer8578,spam
Please note: Please bring your laptop tomorrow. Please reply. Ref4147,ham
Hi! Free gift waiting for you. Claim your reward today. Please reply. Offer2244,spam
Claim your exclusive reward before it expires. Reply when you can. Offer2494,spam
Quick message: Free coupon available now. Click to redeem. Please reply. Offer1842,spam
Congratulations! You have won a free prize. Claim now. Please reply. Offer2631,spam
Reminder: You have won a shopping voucher. Click here now. Have a good day. Offer5556,spam
Quick message: I will be there in ten minutes. Please reply. Ref9621,ham
Please note: Please bring your laptop tomorrow. Let me know. Ref6380,ham
Hello! Special promotion! Get 90 percent off today. Thank you. Offer9463,spam
Quick message: You have won a shopping voucher. Click here now. Let me know. Offer8038,spam
Important: Can we reschedule our appointment? Thanks. Ref4260,ham
Hello! Please check the attached report. Please reply. Ref9316,ham
Quick message: Please check the attached report. Reply when you can. Ref4790,ham
Just letting you know: You have been chosen for a free vacation. Have a good day. Offer5805,spam
You are selected for a free prize. Confirm your details. Please reply. Offer9822,spam
Reminder: You are the lucky winner of a huge cash prize. Please reply. Offer4174,spam
I will call you after work. Ref5950,ham
Special promotion! Get 90 percent off today. Thanks. Offer3711,spam
Quick message: Congratulations! You have won a free prize. Claim now. Thanks. Offer2120,spam
Today: FREE entry to win a luxury car. Reply WIN now. Thank you. Offer4135,spam
Reminder: Earn thousands from home. Join this opportunity now. Offer2786,spam
"Today: Hey, are we still meeting at 6 pm? Let me know. Ref1405",ham
You are the lucky winner of a huge cash prize. Thank you. Offer4200,spam
Quick message: URGENT! You have been selected for a cash reward. Call now. Thanks. Offer8207,spam
Important: URGENT! You have been selected for a cash reward. Call now. Thanks. Offer8080,spam
Just letting you know: Congratulations winner! Contact us to collect your prize. Please reply. Offer3883,spam
Important: Special cash offer just for you. Reply now. Thanks. Offer0501,spam
Hi! Congratulations winner! Contact us to collect your prize. Let me know. Offer4149,spam
Important: Please check the attached report. Please reply. Ref3018,ham
Exclusive offer available only today. Claim now. Please reply. Offer4004,spam
Important: You are eligible for a special bonus. Apply immediately. Let me know. Offer1547,spam
Just letting you know: Exclusive winner notification. Claim your cash prize. Offer3421,spam
Quick message: Don't forget to bring your ID card. Thank you. Ref0812,ham
Claim your exclusive reward before it expires. Have a good day. Offer0268,spam
Hi! Can you share the Wi-Fi password? Thank you. Ref2616,ham
Quick message: Please check the attached report. Please reply. Ref1404,ham
Important: Let me know when you are available. Please reply. Ref9118,ham
Please note: See you tomorrow morning. Reply when you can. Ref6228,ham
Earn money from home with our amazing opportunity. Thanks. Offer7346,spam
Hi! You have won a shopping voucher. Click here now. Let me know. Offer2597,spam
Quick message: Let me know when you are available. Ref7224,ham
You have been chosen for a free vacation. Thank you. Offer7178,spam
Just letting you know: URGENT! You have been selected for a cash reward. Call now. Please reply. Offer4076,spam
Reminder: See you tomorrow morning. Ref7983,ham
Hi! I will be there in ten minutes. Let me know. Ref6292,ham
Just letting you know: I reached safely. Reply when you can. Ref2437,ham
Please note: Thanks for helping me yesterday. Let me know. Ref4194,ham
Please note: Limited offer! Buy now and get a huge discount. Reply when you can. Offer9224,spam
Hello! Get a special discount now! Limited time offer. Thanks. Offer1558,spam
Just letting you know: Please check the attached report. Have a good day. Ref5552,ham
Hello! Please bring your laptop tomorrow. Have a good day. Ref6545,ham
Important: Thanks for helping me yesterday. Thank you. Ref8043,ham
Please note: You have won a shopping voucher. Click here now. Reply when you can. Offer4148,spam
Reminder: Congratulations! Your account has received a reward. Offer5226,spam
Hello! Your order has been delivered. Let me know. Ref0047,ham
Please note: Special cash offer just for you. Reply now. Thanks. Offer4379,spam
Today: You have won a shopping voucher. Click here now. Thanks. Offer1531,spam
Please note: Free membership available. Register today. Please reply. Offer6478,spam
Today: Win a brand new phone today. Click to claim your prize. Have a good day. Offer4864,spam
Today: You are eligible for a special bonus. Apply immediately. Have a good day. Offer2663,spam
Please submit the form before Friday. Reply when you can. Ref4456,ham
"Reminder: Hey, are we still meeting at 6 pm? Have a good day. Ref6915",ham
Important: I reached safely. Let me know. Ref0003,ham
Quick message: Please call me when you reach home. Ref4551,ham
Please note: Earn money from home with our amazing opportunity. Please reply. Offer7747,spam
Earn thousands from home. Join this opportunity now. Thanks. Offer0398,spam
Today: What time does the train arrive? Have a good day. Ref6887,ham
Please note: Free gift waiting for you. Claim your reward today. Thanks. Offer8363,spam
Hello! FREE entry to win a luxury car. Reply WIN now. Offer7670,spam
Important: Congratulations winner! Contact us to collect your prize. Thank you. Offer4499,spam
Please note: Can we reschedule our appointment? Thanks. Ref5436,ham
Reminder: I will be there in ten minutes. Thank you. Ref8828,ham
Please remind me about the meeting. Ref6400,ham
Reminder: What time does the train arrive? Ref6143,ham
Hi! You have been chosen for a free vacation. Please reply. Offer9213,spam
Just letting you know: Please submit the form before Friday. Reply when you can. Ref0206,ham
Hi! Please call me when you reach home. Please reply. Ref4907,ham
Hi! What time does the train arrive? Thanks. Ref0656,ham
Hi! Don't forget to bring your ID card. Ref4163,ham
Just letting you know: The weather is nice today. Reply when you can. Ref2759,ham
Hello! Amazing deal! Get your bonus before the offer ends. Offer7253,spam
Important: Let's have lunch together today. Thanks. Ref3942,ham
Please note: FREE entry to win a luxury car. Reply WIN now. Offer2698,spam
Please note: Free coupon available now. Click to redeem. Thanks. Offer1124,spam
Hi! Earn thousands from home. Join this opportunity now. Thanks. Offer3914,spam
Just letting you know: Can you pick up some groceries on your way? Ref9455,ham
Quick message: You have been chosen for a free vacation. Let me know. Offer7062,spam
Hi! Your assignment is due tomorrow. Have a good day. Ref9239,ham
Important: Earn money from home with our amazing opportunity. Please reply. Offer3447,spam
Important: Get a special discount now! Limited time offer. Offer4848,spam
The weather is nice today. Please reply. Ref0976,ham
Important: I will be there in ten minutes. Thanks. Ref4947,ham
Today: Don't forget to bring your ID card. Let me know. Ref4518,ham
Quick message: WIN CASH NOW! Reply YES to receive your reward. Offer4609,spam
Important: I am waiting outside the office. Ref6100,ham
"Hey, are we still meeting at 6 pm? Let me know. Ref0547",ham
Hello! You are the lucky winner of a huge cash prize. Please reply. Offer1772,spam
Get a special discount now! Limited time offer. Offer7842,spam
Hi! Please bring your laptop tomorrow. Let me know. Ref8191,ham
Hi! Urgent reward notification. Claim before midnight. Reply when you can. Offer8619,spam
Important: Earn money from home with our amazing opportunity. Thank you. Offer6951,spam
Today: Please bring your laptop tomorrow. Thanks. Ref4798,ham
Reminder: What time does the train arrive? Please reply. Ref8767,ham
Please note: Can you pick up some groceries on your way? Have a good day. Ref1586,ham
Important: Special cash offer just for you. Reply now. Offer8955,spam
Please note: I will be there in ten minutes. Ref6052,ham
Important: I am waiting outside the office. Reply when you can. Ref1583,ham
Hi! Get a special discount now! Limited time offer. Thanks. Offer5264,spam
"Quick message: Congratulations, your number has won a cash bonus. Offer4608",spam
Quick message: The project presentation is on Monday. Thank you. Ref3701,ham
Hi! Get a special discount now! Limited time offer. Thank you. Offer5407,spam
Today: Happy birthday! Have a wonderful day. Please reply. Ref7317,ham
Your assignment is due tomorrow. Thanks. Ref9102,ham
Reminder: Get a special discount now! Limited time offer. Let me know. Offer1993,spam
Reminder: Please check the attached report. Reply when you can. Ref6098,ham
Hello! Free coupon available now. Click to redeem. Offer8919,spam
Just letting you know: Thanks for helping me yesterday. Ref7353,ham
Reminder: Please call me when you reach home. Have a good day. Ref4013,ham
Hello! Don't forget to bring your ID card. Thank you. Ref0180,ham
Today: I will be there in ten minutes. Let me know. Ref6399,ham
Today: Please remind me about the meeting. Ref5123,ham
Hi! You are selected for a free prize. Confirm your details. Let me know. Offer2762,spam
The weather is nice today. Reply when you can. Ref8143,ham
Please note: You are selected for a free prize. Confirm your details. Have a good day. Offer8114,spam
Hi! Can you send me the notes from today's class? Please reply. Ref1338,ham
